revenue,label,no_purchase
20.0,0,0
0.0,0,1
20.0,0,0
20.0,0,0
0.0,0,1
0.0,0,1
35.0,0,0
0.0,0,1
0.0,0,1
22.0,0,0
0.0,0,1
20.0,0,0
15.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
48.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
20.0,0,0
20.0,0,0
20.0,0,0
0.0,0,1
25.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
5.0,0,0
5.0,0,0
12.0,0,0
0.0,0,1
4.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.0,0,0
0.0,0,1
8.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
2.0,0,0
1.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
3.0,0,0
0.0,0,1
6.0,0,0
4.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
20.0,0,0
4.0,0,0
6.0,0,0
3.0,0,0
2.0,0,0
0.0,0,1
20.0,0,0
0.0,0,1
5.8,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
10.0,0,0
10.0,0,0
5.0,0,0
6.0,0,0
4.9,0,0
2.0,0,0
0.0,0,1
0.0,0,1
2.5,0,0
2.0,0,0
2.0,0,0
2.5,0,0
2.6,0,0
0.0,0,1
3.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
4.1,0,0
2.1,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.7,0,0
0.0,0,1
0.0,0,1
1.0,0,0
1.0,0,0
2.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
1.2,0,0
3.2,0,0
0.0,0,1
1.0,0,0
3.1,0,0
2.3,0,0
3.0,0,0
2.0,0,0
0.0,0,1
1.0,0,0
1.8,0,0
0.0,0,1
0.0,0,1
1.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
20.0,0,0
4.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
7.0,0,0
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
8.0,0,0
1.0,0,0
1.0,0,0
8.0,0,0
4.0,0,0
1.0,0,0
8.0,0,0
0.0,0,1
1.0,0,0
4.0,0,0
1.6,0,0
0.0,0,1
8.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
6.1,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.0,0,0
0.0,0,1
0.0,0,1
2.7,0,0
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
2.7,0,0
5.0,0,0
11.0,0,0
5.0,0,0
0.0,0,1
11.4,0,0
1.5,0,0
5.0,0,0
2.2,0,0
5.0,0,0
0.0,0,1
5.0,0,0
0.0,0,1
7.0,0,0
5.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
1.0,0,0
1.0,0,0
2.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
2.6,0,0
2.6,0,0
2.3,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.6,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
1.4,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
28.0,0,0
80.0,0,0
0.0,0,1
0.0,0,1
48.0,0,0
47.0,0,0
0.0,0,1
50.0,0,0
30.0,0,0
50.0,0,0
73.0,0,0
0.0,0,1
82.0,0,0
50.0,0,0
0.0,0,1
0.0,0,1
98.0,0,0
0.0,0,1
0.0,0,1
68.0,0,0
63.0,0,0
0.0,0,1
0.0,0,1
30.0,0,0
0.0,0,1
50.0,0,0
30.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
60.0,0,0
50.0,0,0
0.0,0,1
23.4,0,0
0.0,0,1
0.0,0,1
50.0,0,0
45.0,0,0
0.0,0,1
40.0,0,0
66.0,0,0
0.0,0,1
85.0,0,0
50.0,0,0
50.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
59.0,0,0
0.0,0,1
2.0,0,0
1.0,0,0
1.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
6.7,0,0
2.9,0,0
0.0,0,1
0.0,0,1
6.0,0,0
11.0,0,0
0.0,0,1
11.0,0,0
0.0,0,1
0.0,0,1
5.0,0,0
8.0,0,0
5.8,0,0
0.0,0,1
6.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.6,0,0
4.0,0,0
0.0,0,1
8.3,0,0
3.3,0,0
0.0,0,1
0.0,0,1
3.6,0,0
5.0,0,0
7.199999999999999,0,0
2.0,0,0
10.8,0,0
1.0,0,0
0.0,0,1
10.0,0,0
3.0,0,0
0.0,0,1
4.0,0,0
4.6,0,0
7.0,0,0
4.0,0,0
8.5,0,0
0.0,0,1
4.0,0,0
10.0,0,0
7.3,0,0
0.0,0,1
1.0,0,0
5.0,0,0
3.0,0,0
0.0,0,1
11.8,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
2.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
1.0,0,0
3.0,0,0
1.0,0,0
0.0,0,1
4.0,0,0
2.0,0,0
3.0,0,0
3.8,0,0
3.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
10.0,0,0
7.5,0,0
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
1.0,0,0
1.4,0,0
0.0,0,1
1.0,0,0
1.0,0,0
1.6,0,0
2.0,0,0
1.3,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
2.0,0,0
3.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
1.6,0,0
1.0,0,0
0.0,0,1
1.4,0,0
1.0,0,0
0.0,0,1
1.5,0,0
1.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.0,0,0
4.0,0,0
0.0,0,1
2.2,0,0
2.0,0,0
2.0,0,0
0.0,0,1
1.6,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
4.0,0,0
2.0,0,0
4.6,0,0
0.0,0,1
4.0,0,0
20.0,0,0
12.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
1.5,0,0
1.0,0,0
1.5,0,0
1.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
12.4,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
6.1,0,0
0.0,0,1
0.0,0,1
1.4,0,0
2.0,0,0
2.0,0,0
0.0,0,1
2.0,0,0
10.0,0,0
0.0,0,1
20.0,0,0
6.5,0,0
15.0,0,0
25.0,0,0
6.1,0,0
14.9,0,0
6.0,0,0
3.8,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.7,0,0
0.0,0,1
0.0,0,1
54.5,0,0
0.0,0,1
0.0,0,1
1.5,0,0
1.1,0,0
1.0,0,0
0.0,0,1
0.0,0,1
1.3,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
8.9,0,0
0.0,0,1
3.0,0,0
3.4,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
6.5,0,0
10.0,0,0
20.0,0,0
13.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
11.0,0,0
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
5.2,0,0
5.0,0,0
0.0,0,1
12.5,0,0
7.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
1.0,0,0
1.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.0,0,0
1.0,0,0
0.0,0,1
6.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
2.0,0,0
1.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
9.5,0,0
8.4,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.2,0,0
1.8,0,0
0.0,0,1
3.2,0,0
4.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
3.0,0,0
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
6.0,0,0
2.0,0,0
1.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
12.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
8.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
9.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.4,0,0
0.0,0,1
0.0,0,1
0.0,0,1
3.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
0.0,0,1
15.0,0,0
10.0,0,0
20.0,0,0
0.0,0,1
0.0,0,1
19.7,0,0
10.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
2.0,0,0
0.0,0,1
2.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
4.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.5,0,0
0.0,0,1
2.5,0,0
0.0,0,1
3.0,0,0
0.0,0,1
2.0,0,0
2.5,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
30.0,0,0
0.0,0,1
21.0,0,0
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
41.4,0,0
10.0,0,0
92.4,0,0
0.0,0,1
0.0,0,1
15.0,0,0
0.0,0,1
0.0,0,1
10.0,0,0
10.0,0,0
1.0,0,0
18.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
16.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
10.0,0,0
5.0,0,0
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
6.0,0,0
2.7,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
1.1,0,0
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
5.0,0,0
1.0,0,0
2.0,0,0
3.0,0,0
10.0,0,0
5.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
20.0,0,0
32.8,0,0
2.0,0,0
0.0,0,1
15.0,0,0
5.0,0,0
5.0,0,0
5.0,0,0
0.0,0,1
5.0,0,0
5.0,0,0
15.0,0,0
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
1.0,0,0
1.0,0,0
2.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.5,0,0
1.1,0,0
1.4,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.8,0,0
1.0,0,0
0.0,0,1
1.4,0,0
1.0,0,0
1.0,0,0
0.0,0,1
1.0,0,0
1.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
8.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
22.0,0,0
0.0,0,1
0.0,0,1
13.2,0,0
9.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
33.6,0,0
0.0,0,1
5.9,0,0
40.0,0,0
10.0,0,0
6.4,0,0
23.6,0,0
0.0,0,1
0.0,0,1
7.5,0,0
2.0,0,0
1.0,0,0
2.0,0,0
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
20.0,0,0
4.0,0,0
8.0,0,0
0.0,0,1
16.0,0,0
0.0,0,1
12.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
40.0,0,0
50.0,0,0
0.0,0,1
54.0,0,0
66.1,0,0
50.0,0,0
0.0,0,1
45.0,0,0
40.0,0,0
85.0,0,0
45.0,0,0
0.0,0,1
50.0,0,0
0.0,0,1
6.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
13.0,0,0
0.0,0,1
9.8,0,0
13.8,0,0
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
15.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
3.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
23.0,0,0
30.0,0,0
32.0,0,0
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
25.0,0,0
10.0,0,0
0.0,0,1
0.0,0,1
5.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
9.0,0,0
0.0,0,1
0.0,0,1
6.2,0,0
2.0,0,0
0.0,0,1
5.0,0,0
5.0,0,0
0.0,0,1
0.0,0,1
8.0,0,0
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
24.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
10.0,0,0
10.0,0,0
0.0,0,1
10.0,0,0
7.6,0,0
0.0,0,1
2.0,0,0
26.1,0,0
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
4.0,0,0
0.0,0,1
0.0,0,1
13.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
16.0,0,0
8.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
10.0,0,0
7.0,0,0
13.8,0,0
2.0,0,0
5.3,0,0
1.0,0,0
3.0,0,0
3.7,0,0
3.8,0,0
3.1,0,0
1.8,0,0
0.0,0,1
3.9,0,0
3.0,0,0
30.0,0,0
9.0,0,0
0.0,0,1
4.6,0,0
2.6,0,0
2.2,0,0
2.8,0,0
0.0,0,1
1.0,0,0
1.0,0,0
2.0,0,0
2.0,0,0
1.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
30.0,0,0
0.0,0,1
0.0,0,1
20.0,0,0
0.0,0,1
50.0,0,0
0.0,0,1
30.0,0,0
15.0,0,0
80.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
11.0,0,0
0.0,0,1
1.0,0,0
0.0,0,1
1.8,0,0
3.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.5,0,0
1.5,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
8.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
10.2,0,0
5.0,0,0
2.4,0,0
0.0,0,1
3.0,0,0
1.0,0,0
3.9,0,0
1.5,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.0,0,0
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
2.4,0,0
0.0,0,1
8.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.4,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
20.0,0,0
0.0,0,1
2.1,0,0
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
1.5,0,0
3.5,0,0
0.0,0,1
0.0,0,1
73.4,0,0
50.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
65.6,0,0
0.0,0,1
27.9,0,0
0.0,0,1
0.0,0,1
0.0,0,1
26.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
30.0,0,0
83.3,0,0
0.0,0,1
50.0,0,0
80.0,0,0
14.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
62.4,0,0
50.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
71.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.7,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
3.0,0,0
3.0,0,0
0.0,0,1
3.0,0,0
0.0,0,1
4.0,0,0
4.0,0,0
7.0,0,0
1.0,0,0
4.0,0,0
1.0,0,0
2.0,0,0
1.0,0,0
2.0,0,0
1.0,0,0
8.0,0,0
0.0,0,1
1.0,0,0
2.0,0,0
4.0,0,0
2.0,0,0
7.0,0,0
3.0,0,0
6.0,0,0
2.0,0,0
2.0,0,0
1.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
2.0,0,0
4.0,0,0
2.0,0,0
1.0,0,0
4.0,0,0
4.0,0,0
1.0,0,0
12.0,0,0
3.7,0,0
0.0,0,1
10.0,0,0
30.0,0,0
10.0,0,0
15.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
2.0,0,0
2.0,0,0
2.7,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
2.0,0,0
2.0,0,0
2.0,0,0
0.0,0,1
0.0,0,1
3.0,0,0
4.0,0,0
0.0,0,1
20.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
1.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
3.6,0,0
4.5,0,0
3.0,0,0
3.0,0,0
12.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
10.0,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
5.6,0,0
0.0,0,1
0.0,0,1
0.0,0,1
1.5,0,0
5.0,0,0
0.0,0,1
2.5,0,0
1.5,0,0
1.2,0,0
0.0,0,1
1.2,0,0
2.4,0,0
2.4,0,0
0.0,0,1
1.2,0,0
2.4,0,0
1.2,0,0
1.2,0,0
0.0,0,1
3.5999999999999996,0,0
3.5999999999999996,0,0
1.2,0,0
0.0,0,1
4.0,0,0
1.0,0,0
2.0,0,0
0.0,0,1
3.0,0,0
1.2,0,0
0.0,0,1
1.2,0,0
1.2,0,0
1.2,0,0
1.2,0,0
0.0,0,1
1.2,0,0
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
0.0,0,1
